logFC	AveExpr	t	P.Value	adj.P.Val	B	Bonf
ATXN7	-0.845175327250558	6.85495292733118	-9.92046074854027	2.25074322526081e-12	7.26293175279368e-12	17.3039106131219	1.87892044444772e-08
CENPT	-0.845857869898333	7.3432123097005	-9.91380422811577	2.29475078205456e-12	7.39636275235191e-12	17.3026624022191	1.91565795285915e-08
CEP250	-0.688303112061361	7.450035500537	-9.91190337851869	2.30747728847434e-12	7.43164367445364e-12	17.2982742621929	1.92628204041838e-08
ST8SIA4	-1.829128931626	3.49228501055772	-9.91319565875321	2.29881748255273e-12	7.40661070796996e-12	17.2933395884964	1.91905283443502e-08
MCTP2	-1.68847433392618	2.64174652707701	-9.90342445458517	2.36512355145302e-12	7.60849765222728e-12	17.2911940456597	1.97440514075298e-08
KIAA1429	0.790436242412195	7.23122729494341	9.91643870178353	2.27723025583839e-12	7.3455634373025e-12	17.286282512946	1.90103181757389e-08
GAMT	1.9904024119476	2.89148270806972	9.90411771833471	2.36035581228208e-12	7.59608724785303e-12	17.262555525107	1.97042503209308e-08
LPHN1	-0.921492236175054	6.01186247520005	-9.90461428293895	2.35694681769488e-12	7.58804166375505e-12	17.2618737122261	1.96757920341169e-08
PTPN2	-0.78551475732566	6.16064302316196	-9.89490546020959	2.42451517778649e-12	7.79055146426545e-12	17.2465210127485	2.02398527041616e-08
DLG1	0.691583135056303	8.31623909277583	9.89986544560217	2.38975406657544e-12	7.6818124558228e-12	17.2443108550468	1.99496669477718e-08
ZNF250	-0.96913681053381	5.00243353709352	-9.88369879610791	2.50495724110144e-12	8.03357013012479e-12	17.2367057269007	2.09113830487148e-08
ZNF790	1.59108337532642	3.62216396567554	9.8909916097331	2.45230665827764e-12	7.87076354605987e-12	17.2310851015463	2.04718559833017e-08
TMX1	2.01805126428659	3.54967773127054	9.90067690537149	2.38411544994505e-12	7.66663935906828e-12	17.2263269721489	1.99025957761413e-08
TIMP2	1.48524736118521	5.80218952084968	9.89126141855555	2.45038046263051e-12	7.86760619309212e-12	17.2244106347332	2.04557761020395e-08
MMP24	-2.23197742778304	2.53676124436549	-9.89255347760322	2.44117757272732e-12	7.84107363490868e-12	17.2202758965274	2.03789503771277e-08
FNIP1	0.711048742724302	7.08755596754239	9.8888645641211	2.46754579949368e-12	7.91663041282598e-12	17.2162882519962	2.05990723341732e-08
PINK1	-1.15291284422579	4.68604390382738	-9.87831140160292	2.54458737640698e-12	8.15440131218636e-12	17.2050909588606	2.12422154182455e-08
PVRL1	1.08371886056148	5.63930216299115	9.87997579821611	2.53227645619352e-12	8.11806599704435e-12	17.1903407828744	2.11394438563035e-08
NCSTN	1.59916251726245	3.69558409716143	9.87172098348733	2.59393379028554e-12	8.30616006187329e-12	17.1890654052901	2.16541592813037e-08
SYNJ1	-1.18008327972595	6.81787787674193	-9.87792709144653	2.5474385982934e-12	8.16040576306726e-12	17.1783965955865	2.12660174185533e-08
SLC27A1	1.35221018912251	5.5101765621709	9.87101123128134	2.59930574630003e-12	8.31698136071778e-12	17.1758177016765	2.16990043701127e-08
FIGN	1.46124331350103	4.82423417057381	9.871366314537	2.59661679025325e-12	8.31156325346402e-12	17.1728867825194	2.16765569650341e-08
EEPD1	1.62897373615795	4.16978859522945	9.86623925548237	2.63571817895814e-12	8.4302587578324e-12	17.1717873481882	2.20029753579426e-08
CNTN1	-0.971803231974169	6.91580327406595	-9.85341787604313	2.73613721062738e-12	8.728037231302e-12	17.1588024586724	2.28412734343174e-08
VLDLR	1.19786741095618	4.98606880107605	9.860547647848	2.67982566232078e-12	8.5638932476655e-12	17.1559894333957	2.23711846290539e-08
QRICH2	-0.888386648314704	4.54817900543092	-9.85438912773695	2.72839606799689e-12	8.70667063288917e-12	17.1448513661345	2.2776650375638e-08
TBC1D17	1.10744579653406	5.80532575542772	9.85753605284033	2.70346657806959e-12	8.63371805421766e-12	17.1423813598608	2.25685389937249e-08
GABPB2	1.01937048615232	7.14372921617987	9.86295811184145	2.66105487027535e-12	8.50803755536523e-12	17.1408421663397	2.22144860570586e-08
TMX3	-1.01819923688425	6.28790599191589	-9.860451578688	2.68057655200646e-12	8.5638932476655e-12	17.1376826986951	2.23774530561499e-08
SCO1	1.66823752097632	2.81427698951415	9.85555881193461	2.71910286440022e-12	8.68033296826501e-12	17.120548116754	2.2699070712013e-08
UBE4A	0.811302946286166	6.87432306669245	9.85186951163886	2.74852422851429e-12	8.76420177984616e-12	17.1164245403387	2.29446802596373e-08
HSD17B4	0.789928680665018	7.46098768708058	9.84426844796592	2.81016392958239e-12	8.94367079075631e-12	17.1154065485328	2.34592484841538e-08
RAB4B	1.4247422898613	3.69251596022198	9.84432772184931	2.80967786841622e-12	8.94367079075631e-12	17.0880693923651	2.34551908455386e-08
MRAP2	-2.06246990531555	2.37054251333172	-9.84606492854225	2.79547016110929e-12	8.90709347516808e-12	17.0832637508145	2.33365849049404e-08
SPATA5	1.27354768165637	4.69899365977298	9.8362762718665	2.8764896862147e-12	9.14430156150811e-12	17.0820080567957	2.40129359005203e-08
CMIP	-1.40593949118261	7.02341403668144	-9.84876342475556	2.77354503556394e-12	8.84060861278647e-12	17.079103676369	2.31535539568878e-08
ZNF830	1.30618335911083	4.78742923863354	9.84474659282704	2.80624544949147e-12	8.93801488453064e-12	17.0702717601706	2.34265370123548e-08
CTSA	-1.16090024575698	4.60791239158235	-9.83843120030367	2.8584513693529e-12	9.09041982146971e-12	17.0686101328512	2.3862352031358e-08
TIAF1	1.29208754198726	6.0096069690085	9.840640991468	2.84007303105769e-12	9.03541526801432e-12	17.0616217507336	2.37089296632696e-08
SLC45A4	-1.90575888702221	3.88682324659487	-9.82710221298717	2.95458546915222e-12	9.38541837765706e-12	17.0596245694666	2.46648794964827e-08
PEX26	-0.748894130010415	6.98559431859585	-9.83101797511459	2.92099194910483e-12	9.28223859578498e-12	17.0419355634897	2.43844407911271e-08
MCM8	1.27553889963933	4.9173546660014	9.82253535457329	2.99426055358944e-12	9.50783077267578e-12	17.0064294780981	2.49960871013646e-08
MSS51	-1.9365648573289	2.97124429538641	-9.80971460439304	3.10855687103596e-12	9.85951092682681e-12	17.0055940345105	2.59502327594082e-08
CEND1	-1.46482201770642	3.47477621895997	-9.81050395761202	3.10139357715266e-12	9.84427132398113e-12	16.9937795064191	2.58904335820704e-08
ZNF423	1.50871664070251	3.22055880747707	9.79363866705873	3.25815459482381e-12	1.03144006665109e-11	16.9910620257802	2.71990745575892e-08
KIAA1958	1.06101697736217	6.43550034058621	9.80976260469706	3.10812079440239e-12	9.85951092682681e-12	16.9721517709448	2.59465923916712e-08
KIF1A	-0.826283345129107	9.0509732852568	-9.80789211269009	3.12515999604857e-12	9.90840700608182e-12	16.9650863007968	2.60888356470135e-08
LARGE	-1.1102374641977	5.26882028108546	-9.79414504096739	3.25333275775211e-12	1.03030431948842e-11	16.9497261265369	2.71588218617146e-08
COL5A3	1.96818947384556	6.12085732797297	9.79918453061098	3.20573820291672e-12	1.01600237349843e-11	16.9473752742655	2.67615025179488e-08
PLCL2	-1.28791986760939	4.44241704537457	-9.79684763843304	3.22772005930194e-12	1.02258091290522e-11	16.946245301905	2.69450070550526e-08
LPHN3	-0.851988281391212	7.46438796317557	-9.78897015672361	3.30295261719895e-12	1.04522549084067e-11	16.9261860814247	2.75730484483768e-08
SNW1	0.926935346052061	5.77442005247205	9.78757978764754	3.31641473929448e-12	1.04908792131983e-11	16.9215727429078	2.76854302436303e-08
TSPAN14	-1.36393097502029	5.32365640430862	-9.78382988577966	3.35300113067908e-12	1.05985813854256e-11	16.9148333351671	2.7990853438909e-08
TMEM64	1.27223957321508	3.87735703186181	9.77884743134475	3.4022476924762e-12	1.07461081107799e-11	16.9127743929898	2.84019637367913e-08
SPIRE1	-0.770069976748476	6.87762796755152	-9.7851073422882	3.34049168495372e-12	1.05630396159067e-11	16.9105741112348	2.78864245859937e-08
SORCS3	-1.28485154382008	5.94195729156448	-9.77411760277089	3.44967646314572e-12	1.08917924033058e-11	16.9104265033514	2.87978991143405e-08
SCG3	-1.06478068017941	5.41775187988622	-9.76493298220052	3.54370172670563e-12	1.11759811161838e-11	16.9086702091782	2.95828220145386e-08
KIDINS220	0.668684410202805	8.85852787982196	9.78151501801926	3.37579065611346e-12	1.0666578500089e-11	16.9030142546589	2.81811003972352e-08
DROSHA	0.583150403646951	7.21383511486843	9.77017596007985	3.48971393626401e-12	1.10098760166032e-11	16.8882486609331	2.9132131939932e-08
KCND2	-1.58263224666195	4.87795101012723	-9.77082527494981	3.48308618070399e-12	1.09931203918779e-11	16.8791345182161	2.90768034365169e-08
ASCC1	1.13852240689785	5.08880527538927	9.76117713252952	3.58289675334608e-12	1.12953255653071e-11	16.8561059553817	2.99100220969331e-08
TPM3	-0.972661050604248	6.15282162201805	-9.74644598068042	3.74092197093231e-12	1.1780164697602e-11	16.8196013529711	3.12292166133429e-08
KIF1C	-0.852248518361475	6.33807766854055	-9.74764914237401	3.72775413460401e-12	1.17431288738394e-11	16.7971349277084	3.11192915156743e-08
N6AMT1	1.33986169741563	5.24440689699274	9.74564634781383	3.74969954375956e-12	1.1803352862483e-11	16.7806783588935	3.13024917913048e-08
CDC42EP3	-2.59180161642583	3.68557492981217	-9.74844330449381	3.71908831722123e-12	1.17202526508731e-11	16.7794474408904	3.10469492721628e-08
OTUD3	-1.40165177869367	6.80006524558883	-9.74133240848911	3.79741549877625e-12	1.19490480903823e-11	16.7701151016283	3.17008245837841e-08
ABHD13	-1.04250677042529	5.14976901575191	-9.72319021085857	4.00492526850157e-12	1.25593974986668e-11	16.7683235146313	3.34331161414511e-08
ABR	-1.16131016488988	7.48559499840771	-9.74047159818899	3.80701031980551e-12	1.19747257534802e-11	16.7681154141564	3.17809221497364e-08
PEAK1	0.889448555882559	7.79318348999233	9.73556903702908	3.86212656433095e-12	1.21435150881487e-11	16.7677136903875	3.22410325590348e-08
NAA38	1.0525199496784	5.50494781795156	9.73123399545219	3.91153690403236e-12	1.22849925037104e-11	16.767177889044	3.26535100748621e-08
LPP	1.37015626639424	5.90942165097112	9.73170096449213	3.90618375523855e-12	1.22774179174441e-11	16.7597322053062	3.26088219887314e-08
THOC1	0.573379521094096	7.63847492011167	9.72776794282714	3.95150377487054e-12	1.24011855310599e-11	16.7534640079535	3.29871535126193e-08
ZNF345	1.14208537095815	4.4096361610392	9.72647122955391	3.96656241136541e-12	1.24437666328743e-11	16.7465072350301	3.31128630100784e-08
ATG3	1.33179946024686	4.85723857653278	9.73147021599159	3.90882803516988e-12	1.22811051703418e-11	16.7405316158628	3.26308964375982e-08
KIAA1199	-1.76331966630318	4.55785814145479	-9.7203344367412	4.03862240229254e-12	1.26603153640023e-11	16.735030545863	3.37144198143381e-08
CLK1	1.05189476922924	7.94507623048953	9.72876311424928	3.93998627816188e-12	1.23696899022547e-11	16.7160017975334	3.28910054500954e-08
CIPC	1.30173682219521	5.10814783368827	9.71867491549231	4.05833620488177e-12	1.27173388282106e-11	16.7097234774953	3.3878990638353e-08
FAM102B	-1.90295662300478	4.79934818873744	-9.71269703778171	4.13016168608182e-12	1.29327043343627e-11	16.7032280295444	3.4478589755411e-08
CCDC144A	-1.68055257971373	6.24183533187017	-9.70743070538151	4.1945060837601e-12	1.31292601376938e-11	16.702422630525	3.50157367872293e-08
CSNK1G1	-1.01337271464303	5.17425617520424	-9.71753904177834	4.07188575546363e-12	1.27550102388782e-11	16.6960069605221	3.39921022866104e-08
EPDR1	-1.91628894234302	3.60120668971439	-9.70501266919333	4.22438966111051e-12	1.32178429126501e-11	16.677788414153	3.52652048909505e-08
STIP1	1.18338847327305	5.02669058543714	9.69101218409267	4.4017135920172e-12	1.37366374079101e-11	16.6607440689701	3.67455050661596e-08
RPN2	1.07042035731222	4.53588831155907	9.69130645289002	4.39790987828994e-12	1.37298996499493e-11	16.6585874391963	3.67137516639644e-08
NTNG1	-1.30064794381358	4.77701536560844	-9.69427935775416	4.35966870919017e-12	1.36258009675476e-11	16.6400502418958	3.63945143843195e-08
PHACTR2	-1.08100744440153	5.91331341258535	-9.70006779800374	4.28617585963357e-12	1.34061431533237e-11	16.6357868398141	3.5780996076221e-08
GLRX	-1.78301896460531	3.21161284891879	-9.69306612997757	4.37523382258751e-12	1.36693308199703e-11	16.6293369544403	3.65244519509605e-08
FAM126B	-0.907480434776221	7.26175754071332	-9.69443086248156	4.35772892883704e-12	1.36248393625212e-11	16.6201500002656	3.63783210979316e-08
KLHDC10	-1.06806055086813	5.7517386620175	-9.69141026297152	4.39656882684139e-12	1.37298996499493e-11	16.618531614988	3.67025565664719e-08
SFSWAP	0.805409154278017	8.94656129103066	9.68258516809004	4.51206937656609e-12	1.40757679953564e-11	16.6094382180368	3.76667551555737e-08
TRAFD1	1.91483528590741	4.647577072537	9.67071708955985	4.67226695711896e-12	1.45700726776351e-11	16.5561964190184	3.90040845580291e-08
PTEN	-0.992186142613995	5.95945761327681	-9.65887498953819	4.83786894968e-12	1.50696007432569e-11	16.5322002847202	4.03865299919286e-08
CAPS2	-1.08108623287269	5.26284624066212	-9.64909550694959	4.979109752238e-12	1.54864412115063e-11	16.5281951417568	4.15656082116828e-08
RBM27	0.931810774880486	6.62652592298644	9.66297415161397	4.77988205109211e-12	1.49000953556822e-11	16.5269701353153	3.99024553625169e-08
NOTCH2	1.94447256195397	5.20399990859147	9.65905135558641	4.83535943543541e-12	1.50674059600653e-11	16.5240496506036	4.03655805670148e-08
C9orf114	1.17278397323603	5.70098489368493	9.65668189035511	4.86918519212424e-12	1.51614912285913e-11	16.5162096264126	4.06479579838532e-08
DNM2	0.754307670043271	7.52848484586816	9.65547602926788	4.88649178097648e-12	1.52097067067829e-11	16.5127722812195	4.07924333875917e-08
ABHD6	1.39573615914301	4.18981225393136	9.64865788278927	4.98552708707617e-12	1.55006257441013e-11	16.5068537641522	4.16191801229119e-08
FAM219B	-1.04465072850606	5.86627228953998	-9.64947577549168	4.97354028782715e-12	1.54748842052855e-11	16.5032071235022	4.1519114322781e-08
SULT1A2	-1.73515497614876	2.27194270921413	-9.64798000606782	4.99548406496898e-12	1.55258008095164e-11	16.4957837013791	4.1702300974361e-08
LDLRAD4	0.923245491429274	6.4906266823525	9.64217153063704	5.08163320748978e-12	1.5781798369094e-11	16.4930247768099	4.24214740161247e-08
BRINP2	-1.41886255491608	5.24046103958882	-9.64149694407699	5.09173564097811e-12	1.58072923506453e-11	16.483184786891	4.25058091308853e-08
VPRBP	0.744948479169508	5.25470903872646	9.63357650862929	5.21188548881594e-12	1.61622659957784e-11	16.4817101639418	4.35088200606355e-08
RYBP	1.1427156523417	6.45220176210734	9.64390084056405	5.0558282994585e-12	1.57075007978711e-11	16.4802917508116	4.22060546438796e-08
NUMA1	0.693500101567229	8.50407569342178	9.63534720082647	5.18477748940442e-12	1.60841778080818e-11	16.4801814939469	4.32825224815481e-08
CCDC117	1.00811581248924	4.90076516103715	9.63950220112213	5.12172777309956e-12	1.58944919887863e-11	16.4753800600452	4.27561834498351e-08
SCN2B	-1.83870183547929	4.29629221762331	-9.63020126874761	5.26395691648797e-12	1.63116229914037e-11	16.4717267729219	4.39435123388416e-08
GLRB	-1.6963960574269	4.25914414537798	-9.63001859340374	5.26679014615777e-12	1.63143466197124e-11	16.4710330233838	4.39671641401251e-08
FAM219A	-0.71041513392445	5.18830618803145	-9.61368242881362	5.52651744775326e-12	1.70808469655106e-11	16.452421128822	4.61353676538442e-08
TTC12	1.68975911257191	4.75705979717862	9.62865502556829	5.28798753486693e-12	1.63739317288832e-11	16.4439567625357	4.41441199410691e-08
GPR125	1.99040621721062	3.44534039656969	9.61944178367134	5.4334987961139e-12	1.67995733147996e-11	16.4346469537743	4.53588479499588e-08
CSMD3	-1.33822084787506	7.23920003021607	-9.63083611823368	5.25412264615265e-12	1.62871948942007e-11	16.4337660577639	4.38614158500823e-08
GLUD1	1.33121073766384	4.30909926723706	9.62241558937291	5.38609264717343e-12	1.66653452255759e-11	16.4309033849022	4.49631014186038e-08
ACSL6	-1.17514520890193	7.95829947692553	-9.62522411585284	5.3417065712816e-12	1.65341366173744e-11	16.4285954750877	4.45925664570588e-08
ADAMTS9	2.35736011100454	3.4794530970094	9.62128294699624	5.40409869428721e-12	1.67148632456131e-11	16.4168326813521	4.51134158999096e-08
COL18A1	1.93419309934138	5.23354438104932	9.60422412257264	5.68279676629884e-12	1.75573602535391e-11	16.3686553827963	4.74399874050627e-08
SIMC1	-1.74923694606584	3.84064132580457	-9.60187515209245	5.72229902699493e-12	1.76728643275448e-11	16.3615946071218	4.77697522773537e-08
ATN1	0.783916227689908	7.55627658736368	9.59912184733845	5.76895572885271e-12	1.77972071043838e-11	16.3589152576078	4.81592424244624e-08
STK38L	-1.27948845487607	5.48727038911931	-9.60130651430608	5.73190352837614e-12	1.76959802717766e-11	16.354563847426	4.7849930654884e-08
MAP1B	-0.771646876617446	11.1944320421833	-9.59303243727167	5.87352061573302e-12	1.81130957148649e-11	16.3506582571544	4.90321501001393e-08
CCDC175	-1.6947322954547	2.99935193280272	-9.60029082271817	5.74909964830019e-12	1.77425078979704e-11	16.3500345768103	4.799348386401e-08
AL590452.1	2.70472291308571	3.17487404110146	9.58984100483193	5.92908848634235e-12	1.82777070472622e-11	16.3190986134062	4.94960306839859e-08
SRSF2	0.937778832062641	5.2297188558202	9.56554761997631	6.36993900102278e-12	1.95788846761923e-11	16.309549686314	5.31762507805382e-08
GPM6A	-1.82785090813503	9.05127343612117	-9.5869731543359	5.97947716729158e-12	1.84262367635844e-11	16.3055589763192	4.99166753925501e-08
SPATA33	-1.10524026245066	4.56000538142719	-9.56763252599128	6.33083330515418e-12	1.94802050982039e-11	16.2970773114899	5.28497964314271e-08
TCERG1	-0.697898934628081	8.2119725888201	-9.57840033431354	6.13270900394319e-12	1.88844908760301e-11	16.293264669389	5.11958547649178e-08
PCDH1	-1.04284988816721	5.50256667512106	-9.58050850129631	6.09466180625764e-12	1.87742571065088e-11	16.2864631966286	5.08782367586388e-08
GPR179	-1.26283470834376	3.88501378005171	-9.56908583217647	6.30371838997688e-12	1.94039237166397e-11	16.272180873709	5.2623441119527e-08
IQCJ	-2.09593309743091	3.76503782208024	-9.56633916223368	6.35506360415812e-12	1.95403576307595e-11	16.2572072624362	5.3052070967512e-08
UPF3A	0.727289898777547	7.88537753531412	9.56509038469937	6.37854788115279e-12	1.95981294486064e-11	16.2562798346509	5.32481177118635e-08
CALR	1.04925477166504	6.29562743712655	9.5667870119554	6.3466628112556e-12	1.95217174459697e-11	16.2543494075852	5.29819411483617e-08
CCDC174	0.748739905850003	6.72940850783011	9.56477615274088	6.38447112001496e-12	1.96091114458738e-11	16.254047617166	5.32975649098849e-08
ATG16L1	-0.85389408983858	6.91359376011332	-9.55274283165207	6.61554649796731e-12	2.0311357912847e-11	16.2137788375046	5.52265821650311e-08
