Rows	logFC_CMC	AveExpr_CMC	t_CMC	P.Value_CMC	adj.P.Val_CMC	B_CMC	logFC_BrainSeq	AveExpr_BrainSeq	t_BrainSeq	P.Value_BrainSeq	adj.P.Val_BrainSeq	B_BrainSeq	logFC_NeuN	AveExpr_NeuN	t_NeuN	P.Value_NeuN	adj.P.Val_NeuN	B_NeuN
4664	TRIM33	-0.00899703131350214	7.75173363749579	-1.16252565830025	0.245556628035704	0.656499100152154	-7.19702388785196	-0.0180959143942053	5.4743832365463	-1.60929369932342	0.108417519130625	0.434293165712906	-6.75837286264716	-0.0558871891412206	7.84651446189469	-1.04035342334372	0.304928858326725	0.596184227549601	-5.75343182591592
4665	TRIM35	0.00336723175201767	5.26836983521213	0.248752202776008	0.803650932637129	0.999999421405898	-7.84781042524601	0.0153778829514442	4.13488201382708	1.00524184220854	0.315447021700599	0.697385327387109	-7.55831517817294	0.236911668835599	4.44351931801533	1.70871479829244	0.0958839461974566	0.329889429940068	-4.89013626066142
4666	TRIM36	0.00254867715345005	6.03305192955963	0.167549943271612	0.867002660960797	0.999999421405898	-7.86040537965358	-0.0241458900141476	5.51467632880457	-1.27448618135843	0.20330276757962	0.576663825021439	-7.23792663704878	0.471708476561856	5.41192130071681	4.07177698590058	0.000236020030817151	0.0113321270203825	0.471448824137402
4667	TRIM37	-0.00927060866106985	9.16907299451415	-1.08236250957117	0.279594425138541	0.688921087329807	-7.28676602188296	0.002696471598586	7.96262149526918	0.281846054809724	0.778221446413131	0.993621087514408	-8.00565718724558	0.0972170084458984	7.16822748055284	1.42880626286303	0.161451279111942	0.432203645410286	-5.2704366482735
4668	TRIM41	0.0166604191727273	5.47904955207289	1.1362339544687	0.25638338267708	0.667330340673873	-7.23271187308817	0.0169542205486814	7.22559617591706	0.992035496119677	0.321838054877142	0.703301230367122	-7.55155333158529	-0.111056870347661	5.6549752299817	-1.18261424009371	0.244508700220561	0.538230696331195	-5.56110534121527
4669	TRIM44	-0.00238325061225498	6.24081589736447	-0.153431397431934	0.87811776198217	0.999999421405898	-7.86605115209397	-0.0589602114503087	5.33485000971532	-3.50281935647307	0.000517553234404807	0.029177063589571	-2.00633888183404	-0.113662957906736	8.39310636869787	-1.27612562578185	0.209866606298659	0.494784430017672	-5.4781945755352
4670	TRIM46	0.0205038116277355	3.58641921965644	1.30234243922322	0.193377357543756	0.591011388518125	-7.03228956495049	0.0121044172630459	5.3368888532913	0.898577183403798	0.369470888184236	0.745887899520806	-7.63916642990377	-0.0885751066875914	4.42648534975632	-0.612737300369209	0.543799369585207	0.778225824609243	-6.09166980703174
4671	TRIM54	-0.0268696356225032	2.18158305249617	-0.822941110684234	0.410919679543515	0.805773170431379	-7.54249589185856	-0.0754139846473251	3.1410785864878	-2.41406088003201	0.0162677655395604	0.175024870889739	-5.15603190352591	-0.0998634267522944	5.08138856396969	-0.505307857282562	0.616340628239909	0.824548229478974	-6.1735597783031
4672	TRIM66	-0.00333817326148021	4.68826242472322	-0.192325805449302	0.847562283746892	0.999999421405898	-7.85863405454735	0.0112020988422229	4.6328719600863	0.617326214658553	0.537404880539746	0.86315768704268	-7.87290467039445	0.114108870356527	6.56167916601828	1.91435699653204	0.0633348585330973	0.262726087744098	-4.52001504922879
4673	TRIM69	-0.00283499439322525	6.20912204089293	-0.190755649458446	0.848791679594789	0.999999421405898	-7.85404331872381	-0.0050102817224803	5.88523349226082	-0.34774392224483	0.728233156588179	0.967809598798975	-7.998690173463	0.0489702682047785	5.85658647544263	0.483303483927276	0.6317290737882	0.832325057908054	-6.16581053247072
4674	TRIM8	0.0198028746570416	6.10062376006044	1.52231542918426	0.128539489254304	0.492321083868733	-6.72067013439112	0.0422092279931521	6.38951446721246	3.50123250556267	0.000520543213286787	0.029238130522123	-1.99637287900248	0.428378176669786	4.35754329357074	2.80599218451418	0.0079533154742469	0.0797708357877914	-2.72633246683151
4675	TRIM9	-0.0112457210436287	7.57917931323149	-0.97946381332849	0.32780749496081	0.737184242082888	-7.400293678436	-0.00572177949104954	7.07149215370864	-0.425510399904071	0.670715665945484	0.938182737499432	-7.95681852799369	-0.358035828971535	9.37322780053053	-4.31931786897541	0.000112788401405098	0.00745446031135373	1.16831460164227
4676	TRIP11	0.00620363184207109	7.55878952734959	0.531960664976648	0.594981017860124	0.91744471446464	-7.72929039886246	-0.00886298478629393	4.29866898913157	-0.612468582154319	0.54060953395398	0.865765701686718	-7.87604193420291	-0.0207540240766876	8.02088219827594	-0.301631722868763	0.764622272423338	0.897824286498649	-6.17300351052336
4677	TRIP12	-0.00573219756951015	9.3165121270703	-0.794743777348558	0.427126067431722	0.815575536937259	-7.56396025215813	-0.00520506673621244	7.06527428955168	-0.67830666685692	0.498007503514883	0.841945651477091	-7.8252663678257	0.0375626288889839	7.48448105237847	0.653191982376224	0.517672577389834	0.761311671871923	-6.07996935113818
4678	TRIQK	-0.010910607144984	6.43714020013225	-0.847267513183681	0.397236814887804	0.795636035363606	-7.5201998358959	0.00106239247879737	6.7957064153117	0.0819437944427568	0.93473636978241	0.999999997573668	-8.05307924630708	0.0840565508619793	5.05454900782109	0.650214937204168	0.519571950649921	0.763106142271079	-6.05052158767229
4679	TRIT1	0.0106439363412554	5.96462643674726	0.737417525456443	0.461201944971539	0.835365907013206	-7.60341038369612	0.0171997485642033	4.25319266284076	1.02794742637263	0.304655959632644	0.684791598666868	-7.52095074722537	-0.16159090563667	4.74361584515709	-1.33515806276953	0.189984403046422	0.470030616533535	-5.38753458694491
4680	TRMT1	0.0312910784542379	5.87788976177571	2.09179626398148	0.036942465231214	0.268250564116102	-5.70272466497265	-0.00945358072378688	6.56312407441849	-0.642209006584296	0.521141034909738	0.853916685079497	-7.85691146901312	-0.134949461134426	5.24207887733808	-1.2092277826897	0.234248408322244	0.52640333796415	-5.54037873735322
4681	TRMT10A	-0.012600651182847	3.79239802951312	-0.666707351977226	0.505255546272329	0.865714851250571	-7.65442388677006	-0.0388295797510865	2.75710986565296	-1.89647274207516	0.0586877166935701	0.326057046296813	-6.27952923830376	0.117506457576344	2.69611495216709	0.780932355087312	0.439812166347395	0.704564120692741	-5.96393427837827
4682	TRMT10C	-0.0204620920519386	4.83359307991671	-1.59586285114889	0.111128511570148	0.462916813891665	-6.60648548590382	-0.0117123845375263	3.76536083131788	-0.738582257619926	0.460635820017767	0.816300027012213	-7.78889178698562	-0.356835133136242	2.77118871430756	-2.3937343830034	0.0218641086206182	0.143454833539045	-3.57862758618903
4683	TRMT12	0.0149915154417584	4.78431773398275	1.14853800796543	0.251275946596466	0.662983097075887	-7.22185376439579	-0.0065163397500336	3.14008458246425	-0.425313691094792	0.670858907755515	0.938182737499432	-7.96835861777315	-0.300331898140284	3.95998012387989	-2.47503253929906	0.0180298166960082	0.128213841151993	-3.45348522344763
4684	TRMT13	-0.00434552936184888	4.84471031187017	-0.322468061928892	0.747228072039817	0.989010087732199	-7.82537029024554	-0.00151829984696505	3.33879720479051	-0.121785826056143	0.903135727222463	0.999999997573668	-8.050053030995	0.232439580174004	5.15037440466488	1.41052052273445	0.166741355755702	0.43827665138429	-5.32790529655381
4685	TRMT1L	-0.0251700829892578	5.90819046232961	-2.31388616897606	0.0210639294855243	0.201572040440944	-5.20295217593762	-0.0086656421499128	4.63692427832795	-0.745874345644872	0.456223884152668	0.813268663054756	-7.77987825409019	0.0418997609570778	4.41860902051392	0.302862743401915	0.763691331983391	0.897491985771818	-6.20499367817325
4686	TRMT61B	-0.0362304238121004	4.26738461846403	-2.09593824683642	0.0365717169348716	0.26675496112537	-5.6916547805691	-0.0245457342218112	3.91748017399599	-1.43164848253697	0.153101015841664	0.506068328716549	-7.04186859300983	0.0777963318648704	4.12518496388274	0.487964205157752	0.628455454853557	0.831002379358309	-6.08238181814574
4687	TRNAU1AP	-0.00620298818570652	5.07106117578172	-0.456829445369336	0.647984899256635	0.943964103831975	-7.76737835805463	-0.0376878579323621	4.28793316857661	-2.54621935722462	0.0113002537624061	0.147004759081198	-4.83750505843903	-0.438349422622634	4.34827783953727	-3.2680094438209	0.00234312614748636	0.0411403544492769	-1.64369712340046
4688	TRNP1	0.0318696924790378	4.4101727620583	1.53158756772764	0.126233926316894	0.48975901305227	-6.71807718913054	-0.0434932997950801	4.4159518258927	-2.22246383258597	0.0268648641327828	0.221743502354854	-5.60518062650775	0.3453568453581	3.9517372483222	1.94065470796406	0.059951084756135	0.255148961908551	-4.5082420038122
4689	TRNT1	-0.0117738363765473	5.96473997393246	-1.03323039330303	0.301977617940223	0.710709614723744	-7.33780316637083	0.00806638432721058	4.7496070357413	0.629919153864031	0.529141999849702	0.859202518404741	-7.86234592139812	-0.0809588102675667	4.96009281299968	-0.56357532402706	0.576444367283326	0.799696425042109	-6.11116078771121
4690	TROVE2	0.00149625145463547	8.26895413740205	0.160634746472561	0.872443631019745	0.999999421405898	-7.8623148320497	-0.011855152673959	4.84775764814264	-0.795701580904396	0.426723189396818	0.791514867820283	-7.74637009289707	0.168601031820117	6.45823925407328	1.76932433043129	0.0850850171063787	0.308100211575354	-4.7846850661963
4691	TRPC1	0.024441306146702	6.95981026259638	2.50771832519513	0.0124557357753681	0.156660390482265	-4.75130274703372	0.0175030458215747	4.65090829515974	1.40594661751848	0.16059152389528	0.517246857027085	-7.06394050862094	0.187938162246413	5.23985086174297	1.8584459300258	0.0710779673258761	0.278983871242359	-4.59086518136856
4692	TRPC3	0.00209818029128805	3.58429414796925	0.0905121616224418	0.927915173130226	0.999999421405898	-7.87469640929249	-0.00659108676664647	2.58881311020404	-0.265680472982543	0.790635451400694	0.997626754343271	-8.02421599594869	0.0232046171934661	2.84000329450815	0.125900664728048	0.900492441687357	0.958340204184178	-6.25263150847141
4693	TRPC4AP	-0.0219859971419603	7.18221560863093	-2.21388885431743	0.0272706558995395	0.229401604122581	-5.44232209183962	0.0165646157905393	6.36200733814048	1.74907441759518	0.0811195362117949	0.377622030440699	-6.53317797972899	0.414112373393802	4.35230717673306	3.1563460644456	0.0031723884588524	0.0484482237453866	-1.91818625934499
4694	TRPM3	0.0181931419365007	6.51448283080412	0.777907936093139	0.436977988111511	0.821537717922382	-7.57324455637324	-0.0725272516308803	4.44047153044669	-2.18190314833762	0.0297545646013496	0.231553810452186	-5.69513474725264	-0.140079290031682	6.85106212361977	-1.34682210897713	0.186232452821778	0.465137580642516	-5.41719086456727
4695	TRPM7	-0.0074097094533762	7.75960341251117	-0.853380053206157	0.393842511476408	0.792867161261717	-7.51731859459244	0.011256978462515	4.74472523195927	0.897920037207597	0.369820682313642	0.745887899520806	-7.65890705716096	0.113978022572844	6.61091984649823	2.08499226375123	0.0440287012224882	0.212314981676805	-4.2330050995547
4696	TRPS1	0.009243506260525	7.1094955304868	0.821159803550769	0.411932520747172	0.805983837505239	-7.54033349801959	-0.0224391890856183	3.66341953612216	-1.16386824993609	0.245238395532589	0.625905467791581	-7.38243609921883	0.0158956311156702	5.79963292429856	0.184233130725599	0.854836967269401	0.940452195771974	-6.20990778403292
4697	TRUB1	0.00231866098190595	6.60376419455659	0.191254355246071	0.848401164367245	0.999999421405898	-7.85808404211269	0.0118266325486385	4.6886542166628	0.896397702506483	0.370631803488345	0.746281134694148	-7.65991889230346	0.270393418750604	5.28809784173668	1.95691488550101	0.0579378678451633	0.250099522833265	-4.49609452910587
4698	TSC1	-0.000697987700714453	7.12060629755429	-0.0784033202366965	0.937537470358917	0.999999421405898	-7.87725659378736	0.0090241978213029	6.45492576314724	0.89453355054933	0.371626559039354	0.746842933690693	-7.6630362137763	-0.00779399411997527	8.48044196051702	-0.143446532892548	0.886716213084856	0.952528149277261	-6.2102094811628
4699	TSC2	-0.0231042373110644	6.79580075105803	-1.93570546530589	0.053446890279914	0.325114733834435	-6.01487188646863	0.00934728997833824	7.03301952921765	0.797569973273862	0.425639150912137	0.79089295860943	-7.7463723772759	0.365695220876533	6.01295564192611	3.58659932476333	0.000964316424087985	0.0253657146336187	-0.830104363832588
4700	TSC22D1	-0.0541434856302922	9.5628710113022	-3.548801697145	0.00042213988272669	0.0196771655012925	-1.65415061587764	-0.00154451237901043	9.72160905027136	-0.0875172411498799	0.930308423154609	0.999999997573668	-8.0626170383221	0.124753099513215	6.89059954260355	1.23988971452825	0.222825158239743	0.512582588346177	-5.53510128385635
4701	TSC22D2	0.0146410554067906	5.44121822305614	1.26544775656742	0.206279045017907	0.609418214551994	-7.07376418200198	0.0272429617890016	5.79072918126643	2.03576041890932	0.0424968807793328	0.275651747628371	-6.00403206526817	0.0726398493459307	6.59290206105765	0.850379777409179	0.400585530606661	0.678132845075632	-5.91853843197931
4702	TSEN2	0.00374820547925404	5.55534214963314	0.329469371722163	0.741933949379292	0.987352972582672	-7.81700805558884	-0.0461197520502721	4.19398485921873	-3.4830104267265	0.000556056203087952	0.0302360490005343	-2.07911064184893	-0.0493039846203264	5.56050277722531	-0.302479942505614	0.763980781276836	0.897491985771818	-6.25365268894775
4703	TSGA10	0.021502835191432	5.53725641018237	1.5241188456563	0.128088508285955	0.492228276700116	-6.71065439261176	0.00650243750232249	3.07844300109357	0.300130525454968	0.764248625442455	0.98585619363538	-8.01693535539549	-0.143652343531866	6.18229786873906	-1.438692102586	0.158646733521285	0.428929721259851	-5.26833557109265
4704	TSHZ1	-0.0352528456553088	4.80274531961239	-2.30855719106964	0.0213605075494498	0.202971652289882	-5.22772603052926	0.0187577971941973	5.88459379819191	1.12747852085485	0.260281582156257	0.641531894113379	-7.42701912479261	-0.0372271388936175	5.46769275756509	-0.314005211941865	0.755281341515448	0.893087924050212	-6.20853597953494
4705	TSHZ3	-0.00972641823561817	4.20908767579656	-0.559157281715071	0.576295736228712	0.907035823573549	-7.72003846209683	0.0372936168270879	3.64732025745983	1.79954495410792	0.0727591070162387	0.359783343110934	-6.44474253667832	0.193313750318239	5.61598187754694	1.66003585221513	0.105363453855996	0.345428747218596	-4.96277053048878
4706	TSN	-0.019277730973821	6.72619929159366	-1.69243930470638	0.0911628083846357	0.42432796100293	-6.44962476563271	0.0134576072231489	7.26612272046531	1.58125788006465	0.114686077348973	0.44532699672554	-6.81820745484916	0.0822169288356862	5.88633474645759	0.755401201546154	0.454792141416403	0.715124631816611	-5.9831086051797
4707	TSNARE1	-0.00982643908158707	4.63499619028667	-0.574989700278647	0.565547593692364	0.900219311885445	-7.71356469839473	0.00501016511277301	3.83009727537245	0.25285162216793	0.800525358128582	0.999999997573668	-8.02827659714053	0.150758704851265	4.45695223728747	0.856214211805261	0.397392535843385	0.675490013920082	-5.92075522505944
4708	TSNAX	-0.0150946468252336	6.68108330399744	-1.34988540173566	0.177641564424512	0.570708632742289	-6.96515399010304	0.0339498469417343	5.13645191235707	3.18153956904785	0.00159060047292976	0.0513479318987471	-3.05636049658707	-0.108683191880003	4.87366389178151	-0.627246360816013	0.534350965491426	0.771982061644023	-6.0697516606325
4709	TSNAXIP1	0.020552499351663	3.92163931992971	0.992652594190547	0.321342150592599	0.732910324176911	-7.37933125892316	0.000125496854562003	4.42524735864935	0.00753471674120836	0.993992343258052	0.999999997573668	-8.06840949758618	-0.0923628401975125	4.1668798008423	-0.806011174160595	0.425388413891144	0.694700970775301	-5.89515174935824
4710	TSPAN13	0.0134013485223403	6.76710842150554	0.798686871477235	0.42483756650756	0.81437928743899	-7.55675577287074	-0.0211085391944145	6.07673030826619	-1.42088291415049	0.156205380365873	0.51064799222424	-7.03920497783163	0.536617372126041	5.15779806193424	6.12250157576962	4.2919614215492e-07	0.00037506973978316	6.34404648883213
4711	TSPAN14	0.00689186491514661	5.44451263002041	0.43517280246948	0.663618024288316	0.951118616849351	-7.7806650424115	0.0415881256667001	6.39434825304325	2.84182623305424	0.00473775999141362	0.0944717967598654	-4.06719236024001	0.161763551232451	6.11503827859118	1.93600543465064	0.0605377124225971	0.256265728746068	-4.51937316463857
4712	TSPAN17	-0.0185906082394903	5.5991834442911	-1.03127042078139	0.302894668216298	0.710995744511537	-7.34711517990228	0.00927162730246177	6.44391150069355	0.587900175685043	0.556963212499963	0.877462439597424	-7.89387328382174	-0.0520637816199916	5.36658401954967	-0.333394458569601	0.740719222772624	0.885957575148427	-6.22428005685806
4713	TSPAN3	-0.0172092138739241	9.03034523116938	-1.46245333902985	0.144222678971046	0.518555692567999	-6.81002739410233	0.015415809169489	8.96789274540396	1.76291402184108	0.0787526198353618	0.372598788199765	-6.4959529746361	0.079181975249705	6.3813017356308	0.69881787983943	0.489037005981573	0.740818315040278	-6.05715330457612
4714	TSPYL1	0.0345275614492502	8.27504572921386	2.57520971704751	0.0102938533277798	0.140473832662934	-4.58150925940628	0.0317894634909214	7.66100834111119	2.23379649543842	0.0261022965762244	0.219076418007567	-5.58022900585237	0.175007220366218	6.67903856671095	1.40733025337948	0.167678048080499	0.439164114100408	-5.32600666190019
4715	TSPYL4	0.0281853582350253	7.14550842777277	2.06578696369907	0.0393446751257514	0.277007336752306	-5.75231652242086	0.000431815599614397	7.03302209731076	0.0422527468848771	0.966320340956565	0.999999997573668	-8.04805063468096	0.174430698214589	6.2776859287916	1.48581148261771	0.145803577415344	0.407659131308811	-5.22013594588388
4716	TSPYL5	0.00501356272871399	5.30270074015492	0.375414932703695	0.70750537924629	0.972324575409278	-7.80219381700725	0.0188208933993431	4.48211602718929	1.36566388120127	0.172886290760684	0.534622523060297	-7.13268346325738	-0.137079053004782	4.74321785848594	-0.841392908185941	0.405535040027827	0.682018726413078	-5.92819867962879
4717	TSR1	-0.00112889417637371	5.54105719396431	-0.102266679844513	0.918584527186411	0.999999421405898	-7.8661713804834	-0.0169097541155731	5.15204121640091	-1.76550612605183	0.0783156410157738	0.371187460067074	-6.49270063121423	-0.186160844784482	5.34598917714477	-1.55337806596687	0.12884869509671	0.384861858075928	-5.13584043411205
4718	TTBK1	-0.00859977606889653	5.78680995615149	-0.653134819985238	0.513958775712133	0.871084466769006	-7.66087397438414	-0.0050902796838411	5.41185019305729	-0.426840305820909	0.669747554363489	0.938067373823143	-7.97137594876584	-0.0680082300092986	5.56809995022409	-0.552704031378793	0.583791215303335	0.805029870055053	-6.10891211621963
4719	TTBK2	0.0254937236656203	7.94830773807522	2.55544794209923	0.0108892694187924	0.145994792568449	-4.6364778260116	-0.0277000872770235	5.79897067597841	-2.17892650776764	0.0299768266089091	0.232506150339409	-5.70738049170622	-0.0280696025513967	7.80768365082887	-0.435710218219743	0.665579372739551	0.850313381739637	-6.19508202940553
4720	TTC1	-0.0354235950014338	6.84730908927228	-2.29937652512263	0.0218800058904101	0.20458958655014	-5.25413169532644	-0.0158273094817704	6.43625479105484	-1.3994760486898	0.162520411055032	0.519509690039161	-7.07876046907787	-0.132925113834752	6.03375095725447	-1.9281837846351	0.0615357917097596	0.259131653473831	-4.50246352698243
4721	TTC12	-0.00320327737098139	4.67283724554453	-0.09411290805207	0.925055811809518	0.999999421405898	-7.87194962982845	-0.0423613463662935	2.9635555283921	-0.997036930060161	0.319407762354983	0.701388891300488	-7.56868831161308	-0.343107701867659	3.99943418617961	-2.26138039164993	0.0297055253136239	0.171431472611512	-3.86666301215698
4722	TTC13	-0.0178795904806617	5.86784239693343	-1.42111615516266	0.155883932619206	0.535158038980058	-6.8699012654737	0.0139139029275382	4.32681482745157	1.10789701127033	0.268636558412991	0.649113297621305	-7.43860600003059	0.280713068043074	5.0221448094687	1.83425129402831	0.0746713217556233	0.287183347485563	-4.69346764202517
4723	TTC14	0.00447173150222179	7.35578128435249	0.329112966968869	0.742203155807249	0.987352972582672	-7.82026419946648	0.0141445151864159	6.5574342480439	0.772419461536697	0.440366388613594	0.80042740785503	-7.74454382812294	0.0332034544433114	8.44279318575159	0.593312934519118	0.556582743287253	0.787607642309148	-6.03007882527324
4724	TTC17	-0.00119032274745919	7.13195095972273	-0.130555592536872	0.896177494131775	0.999999421405898	-7.87184674214819	0.0118334923694025	5.66960663735621	1.22252954945142	0.222297052680978	0.598647308777297	-7.30340440123067	0.0482362372158961	6.9205631016396	0.712073923964078	0.480886744101187	0.734688081265702	-6.01703172856165
4725	TTC21A	0.0271120387789528	3.81507977758787	1.24348881657041	0.214249517397952	0.619043540048959	-7.11137287448226	0.0120130472707147	3.87386894479121	0.569441837332471	0.569406951659402	0.884987451524961	-7.89343753173292	-0.0849520386487962	5.13507109317289	-0.838159050044412	0.407325352378986	0.682943947723995	-5.92791645327619
4726	TTC26	-0.000262564326362999	3.98131155809128	-0.0153123351446921	0.987788889817546	0.999999421405898	-7.877482801039	0.0140386115589221	2.84431346237722	0.809915625390943	0.418516896895011	0.783869316842322	-7.72484025008164	0.06283316050112	4.28003681620387	0.437503758814943	0.664290196388426	0.850149285984535	-6.16857240155953
4727	TTC28	0.0318728090169248	5.51515166353165	2.59686646048899	0.00967486935646929	0.136053995685187	-4.53335902884938	-0.00974329696068501	3.59756641683565	-0.705840489649295	0.480738042126589	0.830423508535696	-7.78896659645526	0.0156860813611267	5.73806608565929	0.144793414221537	0.885660117186425	0.952090650482954	-6.25778299092515
4728	TTC33	-0.0189286973421418	6.62346805130868	-1.48479351785828	0.138206018071679	0.509932800643848	-6.77109738035154	0.00352782952610829	4.69834081906863	0.286112380265629	0.774954528430484	0.991951107552032	-8.01060953111617	0.0923687231689505	4.96904823426712	1.16401782539575	0.251870604987851	0.546171025152868	-5.56460448555431
4729	TTC37	-0.022663116232069	9.19945070801456	-2.50593394911926	0.0125179960592515	0.156987983366023	-4.7437009381297	-0.0221926524561047	6.47250384753759	-1.73046488072846	0.0843933005934115	0.386294588447574	-6.56305991246142	0.223262657765003	7.14896897251476	2.37604876075185	0.0227903908194544	0.147285475591626	-3.68521947957883
4730	TTC39A	0.0132077776827531	3.83757905393075	0.631534665072196	0.527969221692808	0.87950866198208	-7.68160876808415	-0.0231533267456701	2.84848472890323	-1.19333053689433	0.233515796423073	0.612824101035667	-7.33802518058182	-0.373009144840932	4.49383650868707	-2.71957254029646	0.00989731438061187	0.0910437164953361	-2.92337345269445
4731	TTC39B	-0.0270426161050783	6.60450320784447	-2.15464392360558	0.0316494295538271	0.248201103954476	-5.56009146167815	-0.0110202035410974	3.93701308100946	-0.596408029304194	0.551272751972253	0.873529301608795	-7.88324252830996	0.156296666202595	6.99156553553756	1.77429758232449	0.0842462271283274	0.306615722519341	-4.79638217734724
4732	TTC39C	-0.0145270050790167	6.15060588253448	-0.98778815409049	0.323716986949189	0.73398147021662	-7.37582009464331	0.0158700633150263	3.70396564939286	0.958360766621112	0.338515873373373	0.719545661534143	-7.60187352774622	-0.464006675674299	5.45475196322489	-4.72791134887764	3.26144391862177e-05	0.00357418013783546	2.31940737436359
4733	TTC7A	0.034858534353494	4.37983456688558	1.95692423912855	0.0508924351905639	0.31698090021709	-5.97668056837379	0.0115358209070492	5.14127620406204	0.699612643271511	0.484615310354723	0.832327207731723	-7.81739478217409	0.33845060921858	4.00929213497839	1.78873922075427	0.0818498883647671	0.301689885851103	-4.77496279573472
4734	TTC7B	0.0330447466215467	6.8160971667241	3.05035803515802	0.00240258719726108	0.0604156511767867	-3.26259585128332	0.0289874175983955	7.23227351534294	2.57674247225191	0.0103661107161545	0.139433282211854	-4.76867654930433	0.0209290743094686	6.01950643870428	0.200085115990381	0.842510083975936	0.936166132595631	-6.23150068213399
4735	TTC9	0.0274579397478903	4.55255636957225	2.02275820126417	0.0436106629719794	0.292348799974532	-5.83800290623283	-0.00728614760664732	4.63638424000963	-0.626697019089986	0.531250015583506	0.860034914710259	-7.86265272501793	-0.224263049773633	3.99898329466682	-1.00918077534082	0.319444681507728	0.610554658580384	-5.80261328466755
4736	TTF1	0.000687142623586594	4.88576817973211	0.0591574085591021	0.952849518639473	0.999999421405898	-7.87091962835474	0.00650856359725691	3.56966633023433	0.537879711462445	0.590988230901613	0.894449376302036	-7.90313248490263	0.400325385980942	4.44812159431743	3.76872490179274	0.000572548579696088	0.0188067942439531	-0.344022422280591
4737	TTF2	0.00988524648174268	4.30162593128522	0.441728626381406	0.658869698930708	0.948693582218098	-7.76325213953292	-0.0172236477976602	3.00316164966771	-0.531078944669636	0.595687407502173	0.896747565937397	-7.91943135095911	-0.139990301498131	5.2300130390538	-1.5208410788903	0.136803467080027	0.394847438012627	-5.09963465045616
4738	TTI1	-0.0271504266401017	5.29552641923135	-2.2146164761086	0.0272203128436277	0.229401604122581	-5.43921998576787	-0.0115221845098099	4.35370400231868	-0.959140283113586	0.338123617228109	0.719258998901191	-7.60002581671686	0.346421164135678	3.85093135788238	2.93069834385365	0.00576749068463051	0.0675708545614181	-2.43036835350329
4739	TTL	-0.00480784799217731	6.39794822886267	-0.426185424756351	0.670149550011879	0.954866282004835	-7.78572054464473	0.012289341685615	6.28358643328901	0.914290358367351	0.361168473061392	0.739628504264094	-7.62992112418861	-0.142550691518541	7.02175125194521	-2.50820385785606	0.0166495757944997	0.12203999405754	-3.38629025240257
4740	TTLL6	-0.061879019582929	1.81020515453855	-1.66610754731894	0.0962957720669639	0.435137774750127	-6.50263773304235	-0.0445707069144531	1.20855164216912	-1.35012125990278	0.177814534191507	0.542706789834057	-7.14373805247863	-0.227333775471682	2.77064536361442	-1.29571455836753	0.203101949499562	0.484678586956173	-5.45566191253991
4741	TTPAL	-0.00404727078673596	4.79405590934999	-0.340014959018846	0.733982915958924	0.983272427358029	-7.81861744521594	-0.0121899942965172	4.44715234164818	-0.938971718850835	0.348366823692166	0.728170158285371	-7.61470275296135	0.0927706891175122	4.22773809802738	0.586258897467975	0.561262554780637	0.790673471851998	-6.0933642477887
4742	TTYH1	0.00355055981843717	8.12427949324247	0.215266425645548	0.829644224496647	0.999999421405898	-7.849961779366	-0.00252767818119969	8.75735842181854	-0.165794897554038	0.868410247883282	0.999999997573668	-8.03771031147369	-0.120520365361131	5.4836168277808	-1.03873624323498	0.305670529959667	0.596357532717499	-5.73179314316726
4743	TTYH3	-0.0495598267157678	5.27814840783658	-2.4152997568328	0.0160670147663645	0.176973515889851	-4.97953083192722	0.00954675132324347	7.19628840992105	0.629384918053618	0.529491216970774	0.859267469682489	-7.8516509433868	0.418295297433941	4.69859640317679	2.22427263375588	0.0323159970326573	0.179876374141436	-3.98699182487825
4744	TUB	0.010467536075585	7.42519539448	1.01236618661105	0.311835031233758	0.722371854378736	-7.35954949127665	-0.00358717151041884	6.18319684707981	-0.281433872291884	0.778537282794724	0.993847044153705	-8.0207756050721	0.0188587013148163	6.76677926353886	0.377740857416936	0.70778221607017	0.868034793293605	-6.13526196755793
4745	TUBA1A	-0.0380410043512143	9.45087077267873	-1.58366279401691	0.113880000466245	0.46778940754871	-6.61910226292114	0.000146513220399837	10.4617054714645	0.00718260956948934	0.994273083958259	0.999999997573668	-8.05512424996201	0.230348616832548	4.37014622146101	1.62735292461311	0.112152562022951	0.356684148932678	-5.00683432950506
4746	TUBA1B	0.00490211742534455	7.89562499462891	0.147711355353541	0.882627973210979	0.999999421405898	-7.87228376972502	0.0401187985624175	11.1488359088456	2.07363901860031	0.0388144438153921	0.262848941557259	-5.89963353835829	0.187266117372387	4.67559937081196	1.5848940118872	0.121504353222021	0.371630331805942	-5.06004144705854
4747	TUBB	0.0301413505515888	7.44911931405376	1.68939641571756	0.0917444565196261	0.425807651246889	-6.45143798777164	0.0374820089990261	7.94639519258464	2.11295525120146	0.0352836735727411	0.249884108964385	-5.82040863692426	0.138623014969728	3.65542358298746	0.749807467958637	0.45811371245607	0.717456063016128	-6.01187303568521
4748	TUBE1	0.0105040105065485	5.52526386437984	0.662082477889332	0.508212422840174	0.866993821222563	-7.6669620561263	0.0277852451214694	5.16336216098663	2.04617227582276	0.041456238740611	0.271745166635054	-5.9618707152832	-0.00103864001636492	7.07645743639825	-0.0125074483325815	0.99008798255786	0.996606247686764	-6.21204046764041
