Rows	logFC_CMC	AveExpr_CMC	t_CMC	P.Value_CMC	adj.P.Val_CMC	B_CMC	logFC_BrainSeq	AveExpr_BrainSeq	t_BrainSeq	P.Value_BrainSeq	adj.P.Val_BrainSeq	B_BrainSeq	logFC_OLIG2	AveExpr_OLIG2	t_OLIG2	P.Value_OLIG2	adj.P.Val_OLIG2	B_OLIG2
2549	PAPD5	-0.0133576468136346	5.8155108144252	-1.22584589618855	0.220812970474636	0.627904712595009	-7.12538166737184	0.050032870424221	4.91174107878005	4.38656381186876	1.50923757354423e-05	0.00437636101246602	1.33909854539554	-0.146825026811432	4.18320681117857	-0.54854140314783	0.587769241898076	0.794962000022149	-6.2444719833495
2550	PAPOLG	-0.0257560081042085	5.90643609476736	-2.4783801045848	0.0135151020451469	0.163653540127686	-4.82270637507484	0.0165565631185149	4.78977870631494	1.11548821488909	0.265375875811666	0.645609024225939	-7.44501586552196	0.307684937455149	4.78224526933281	1.43602186049245	0.162333012975932	0.420468497920624	-5.33438166154547
2551	PAQR4	-0.0423307808124074	3.39111117189712	-2.06119720300058	0.0397821049870654	0.278004446725839	-5.76216203708143	-0.0274993395719487	6.19345164357401	-1.68689414466624	0.0924789651799111	0.404354848037855	-6.64520387977263	-0.49723887145537	5.15099672732819	-3.03192663330971	0.00526740326125142	0.0618657941805208	-2.36133902793297
2552	PAQR8	-0.0579082325750324	6.58601888911057	-2.56319346314562	0.010652335365531	0.144155693474225	-4.61638587018879	-0.110009997977833	6.84433989034426	-4.33316245154896	1.9031242150367e-05	0.0050010767753955	1.10644497419386	0.302223437661609	5.84166388051134	1.83840103258082	0.0768842672055116	0.279728888804515	-4.7660820101829
2553	PARD3	-0.00315715277810938	6.03386359706109	-0.221793318218748	0.824562079996697	0.999999421405898	-7.86343253003354	0.0160413572223326	3.3788701309167	0.945407600709161	0.345076866129755	0.725247898195404	-7.61173825537633	-0.798913999240003	6.29585284218943	-3.5188806229267	0.00153570514057837	0.0296670263743603	-1.2521706944125
2554	PARN	0.0029012059114023	7.06839340604881	0.262892116769303	0.792738127211108	0.999999421405898	-7.83937022019469	-0.01428795739537	5.08013445098105	-1.25561737021943	0.210058730725061	0.584102019897739	-7.27123738116606	-0.493364036933357	5.0498620604233	-2.44840284977367	0.0210349046166282	0.138143292075622	-3.67919987853812
2555	PARP1	0.00901776840538893	8.02087643063323	0.996483560277104	0.319479912250041	0.731207941216398	-7.37872878251011	-2.28531802539379e-05	7.53165993242648	-0.00207383796379034	0.998346451989217	0.999999997573668	-8.07083527289069	-0.116903034537732	6.03965303483923	-0.939145954168522	0.355874215627977	0.631185972283919	-5.96496019307821
2556	PARP14	0.0380976129684641	6.03122220324645	1.85035617269188	0.0648307143360517	0.359027153382043	-6.15872768957014	-0.0342549807202802	3.51736630803028	-1.64040595488265	0.101783099826782	0.421336587293881	-6.71278629497379	0.331128352651944	5.68789367401475	1.3027201600293	0.20353004231327	0.471343231245223	-5.58773508536087
2557	PARP2	-0.00302956169721803	5.56535128696951	-0.155726623483686	0.876309099403003	0.999999421405898	-7.87232847671868	0.0175470692432241	6.37868173011722	1.26997375217017	0.204903803668718	0.578636266198181	-7.25566365067196	-0.00601805981999649	4.78598079241389	-0.0362340862394966	0.971358807504901	0.987924276762498	-6.40460973702501
2558	PARP4	-0.0227070548771552	5.19487808752976	-1.37338674093987	0.170225517281189	0.55792168776845	-6.94070641137478	-0.0375882848084987	3.38999415598123	-2.10141419638378	0.0362903916523511	0.254099025386827	-5.85551891443294	-0.0919668726761074	5.99252043429857	-0.613527801666443	0.544595303324115	0.769548924001341	-6.21231507771407
2559	PARP9	0.00353359224232877	4.67690912935008	0.164636970449322	0.869293872415365	0.999999421405898	-7.86172729889086	-0.0262844703250278	3.49181715230451	-1.17796573641461	0.2395784829885	0.619819231428392	-7.36548361916773	0.508032757192502	4.56272032937834	2.20655276678997	0.0359180233107501	0.184271375516052	-4.13573682438122
2560	PATL1	0.00714110546067983	4.17824341282928	0.431189678325518	0.666509611866946	0.952187594383273	-7.79414286493291	0.003947574804993	3.87561058729875	0.370653943829588	0.711110526616409	0.959320700945118	-7.96628157014095	-0.248329365219413	5.07378779881165	-1.35734005849313	0.185766028571625	0.4490325104476	-5.48721304753058
2561	PATZ1	-0.00514444714733873	3.70980485830898	-0.356019562479567	0.721970677939759	0.977942783731546	-7.82125864556693	0.00893073041453133	4.50213204528014	0.730600599168614	0.465492309223662	0.82054506261589	-7.78925423806713	1.11351430490747	3.55553977626799	6.30328408842526	9.00754106985908e-07	0.000402837132777282	5.76600629301201
2562	PAX6	0.00529544624970942	5.86156739545503	0.301510789617853	0.76314587002166	0.995121714482776	-7.83416757432471	0.00815662967460954	5.39236905264062	0.358445709048021	0.720217222566646	0.964747126963643	-7.98717009692363	-0.663869811385595	5.27090177032386	-2.39299050489435	0.02383190548191	0.148955122994976	-3.77655737449492
2563	PAXBP1	0.0151675617194169	6.5592906655955	1.45751263247523	0.145580110546627	0.52127459737304	-6.81379024605451	0.0189930182025741	5.04583188159739	1.46034744322625	0.145055672238167	0.493846287322391	-6.99934581861651	-0.0201236133588515	8.68635072471688	-0.22392703449073	0.824477941024601	0.925507125294639	-6.34841566094945
2564	PAXIP1	0.0003120829967642	3.85811000698946	0.0223673960973676	0.982163490283379	0.999999421405898	-7.878270736263	0.017057579341725	3.5175083275089	1.42344626532685	0.155461896852299	0.509370240669477	-7.03996226265313	-0.021827560262914	6.13078085626305	-0.165791755423432	0.869539978418914	0.946482681386097	-6.39342059039917
2565	PBLD	-0.0363217113743026	3.72536262547502	-1.53622535190513	0.125092900932803	0.487980180047809	-6.70010906744704	0.0117233645025523	3.16892192243601	0.459839158553269	0.645905730780803	0.924677352180236	-7.95880304744751	0.331259986263546	3.60136069388335	1.28695415315856	0.208893337660278	0.478888443519738	-5.58349218535215
2566	PBRM1	-0.00453180600335901	7.46379248597947	-0.555690828991094	0.578661839406468	0.908110015763874	-7.72892505398209	-0.00320910548209928	4.8385032375458	-0.328830016522579	0.742472947984785	0.975078900187529	-7.99178794301643	-0.0687458370718772	7.2509574718455	-0.840804883184416	0.407746315838481	0.675245364959442	-6.04918878189136
2567	PBX3	0.0203594143067825	3.96132540197521	1.0749086080233	0.282915433419283	0.692435763216045	-7.2953751248233	0.0346267471866905	3.46840189655038	1.43893296922923	0.151027336508265	0.503665327972538	-7.03184228817722	0.347285476566855	3.26508211110948	1.16640788917583	0.253517253143336	0.527906486897563	-5.70492457499898
2568	PBXIP1	0.0110182999800846	7.86737443450153	0.570672448937691	0.568468847710347	0.901935575431302	-7.71999712970679	0.0269025215675753	6.71148489402254	1.46977857469576	0.142484015607391	0.491173562971266	-6.96860169184257	-0.32006753405973	4.83965053075149	-1.60089197225884	0.120886691917016	0.360661030776766	-5.13614540067759
2569	PC	0.00264486207245623	6.79555981043955	0.220037021198063	0.825928899471662	0.999999421405898	-7.85202422750604	-0.0172443626827229	6.8154598594925	-1.37488619121035	0.170010965792546	0.529329573495005	-7.11093787328961	0.166103796070859	3.09698291924551	0.742045318105241	0.464383443780524	0.716600253588621	-6.13149001577704
2570	PCCB	-0.00599326914122241	7.16762014135658	-0.431305175797951	0.666425695092369	0.952187594383273	-7.79320924681923	-0.0215929874070413	6.33962324531248	-1.79995743510021	0.0726938136737884	0.359692461721159	-6.44323449295313	0.114162750719478	5.59139814789035	0.648976111109277	0.521765080901066	0.755157947389355	-6.16191994265492
2571	PCDH1	-0.0309763876055091	6.29480952670475	-2.02340261103292	0.0435439942194802	0.292203119104406	-5.83346698176258	0.0286389269735396	7.18319205288379	1.68202676369499	0.0934197818298538	0.405817885240848	-6.64405209501263	-0.248795245899636	4.30488745418344	-1.13525707994225	0.266116197703407	0.541606339281586	-5.72027670601188
2572	PCDH10	0.019010033718609	6.75060090318867	1.56819281867586	0.11744599636345	0.474785571248576	-6.6468774742052	-0.00278494795983347	6.18088875665949	-0.193370550702463	0.846776444568345	0.999999997573668	-8.03433224031403	-0.0882260123654881	5.95248776742295	-0.502632538763006	0.619244960172581	0.814533480356862	-6.27423223760876
2573	PCDH15	0.0779117789489586	5.29583232904472	3.28420607161327	0.00109174774143197	0.0354069311155182	-2.54299092703442	0.0230174735677738	3.37650261887012	0.7498439795316	0.453832199820377	0.811931274302376	-7.75988447016272	0.0551831000104087	7.94595123903474	0.217774361740133	0.829221089188803	0.927918079576005	-6.35672770526636
2574	PCDH7	-0.0384662320439094	7.09892273108758	-3.615007833562	0.00032964586471531	0.0163627651550481	-1.42424276058532	-0.0407911689661153	6.10557723255327	-2.76005794176802	0.00607095249430255	0.106410255863623	-4.28155067753026	-0.142127618495466	5.53682230111841	-0.571039832944338	0.572634135439901	0.785648227647267	-6.24422278753508
2575	PCDH9	-0.011981956482391	9.19726085293135	-1.1749685714762	0.240546416898627	0.650916802281866	-7.18770922464734	0.00528679006752425	7.75368745519033	0.363063233131186	0.716768023007048	0.963123055125182	-7.99746320675098	0.11413840969729	9.62569813570521	1.16968905280861	0.252216122429661	0.526395795366532	-5.731813871504
2576	PCDHB11	-0.00383864704178742	3.28295989145716	-0.159363244988755	0.873444732470096	0.999999421405898	-7.86753936476321	-0.0133938736011568	0.99625805672119	-0.465198714190353	0.642066855678883	0.922547877472727	-7.95578027283483	1.03183156625252	3.11805492804506	3.87340965645449	0.000607461942586394	0.0172291061882036	-0.378808223512321
2577	PCGF3	0.0283325800679414	6.50353015789337	2.35675739965152	0.0188060940164233	0.190300831503889	-5.12013771120226	0.0173366769840433	6.41230518278909	1.57878281985599	0.115252960545834	0.446228423428933	-6.81696815496729	-0.0825500678528913	5.29884876895432	-0.491635833853396	0.626898371080374	0.818382661224096	-6.20319597621207
2578	PCID2	-0.00479110475255846	6.6762468335411	-0.404403345099509	0.686082849945477	0.963345655748319	-7.79216517765692	0.0164034386795467	5.59698412892736	1.47667548896197	0.14062573782129	0.487375969061174	-6.96648778223489	-0.310987768162047	4.43897291314289	-1.20904806778106	0.236990160290076	0.51268074639475	-5.64900706692231
2579	PCLO	-0.00422575524912335	8.58852120950842	-0.271505597620408	0.786110225293602	0.999999421405898	-7.83348606591916	-0.0386795083041283	6.38315878857366	-3.17388476517584	0.00163197615082968	0.0520046386335283	-3.06739545734206	-0.230839284275541	7.5986419720737	-1.2341165539446	0.227656286941358	0.50242187688893	-5.63906769616294
2580	PCM1	0.00578154834228483	9.91631908411406	0.605782711126162	0.544924048800008	0.890637216736549	-7.70434469386047	-0.0297938975684846	7.11951454789209	-1.4615291414207	0.144731506940803	0.493180650540062	-7.00055741610411	-0.113303666279189	9.24999740017105	-0.93954811753447	0.35567149315327	0.631171133341663	-5.97957737297768
2581	PCMT1	-0.0135295039864217	9.1181187233377	-1.27017700533766	0.204591094505638	0.606946858602846	-7.0802113762419	0.000777010346616906	8.42278903191092	0.0687818136292912	0.945200996882	0.999999997573668	-8.06179678262141	-0.088918881672083	3.20985863383266	-0.26885763947349	0.790056445061574	0.909402937818175	-6.35739989520596
2582	PCMTD1	-0.00882462576455091	7.15423119896353	-0.944434958690179	0.345387159673044	0.752262604513136	-7.43466979489838	-0.00432947878073739	5.28627959539779	-0.404516401891454	0.686070196104952	0.945720998478365	-7.97893184742934	0.101145047900675	6.38966339509065	0.756398656004227	0.455874905921898	0.711545640571817	-6.10437485420968
2583	PCNP	0.00693861168267733	8.12909993041506	0.680579131023489	0.496441531146096	0.861314750796011	-7.65000677753776	0.0331817156605481	8.40474373667749	2.808281988086	0.00524867974305448	0.0988221908502397	-4.1405021905469	-0.2273419296246	5.32383842361999	-1.88303487180298	0.070369131956694	0.26940513509761	-4.63277037840459
2584	PCNT	-0.00351866715122375	7.26859647329324	-0.230792038295449	0.817567374548754	0.999999421405898	-7.84490823390917	-0.0348858128468515	5.83034159458717	-2.17152427636177	0.0305357638598864	0.233650400712325	-5.70987456734719	-0.148080267508989	8.89554294309582	-1.40061925115912	0.172568699095583	0.433088756037794	-5.44067534268574
2585	PCSK5	0.0368612832019387	5.2062058890904	2.08981522818606	0.0371209192710884	0.268923818694927	-5.70276883873493	0.0260139525636353	2.49409756944673	1.08509256800915	0.278597538810748	0.660280472971252	-7.47174673142916	-0.121558758211365	6.02220619961316	-0.678114508739156	0.503394799612653	0.742628750984241	-6.13659422125354
2586	PCSK6	0.0262985157508553	5.47122713541969	1.15367957231247	0.24916290638714	0.661028885672125	-7.22140390777585	0.0337506542038769	5.91998299798671	1.36275123913788	0.173801936216996	0.536017475855071	-7.13338510284028	0.0906472696821476	7.40356961640407	0.846065172951473	0.404856254990843	0.673778878044258	-5.98830831417058
2587	PCSK7	0.0126341430703231	5.53502516955814	1.1072387133464	0.268703971233329	0.678411016480187	-7.25644660786462	-0.0218029342691604	6.03764666499627	-1.73260391197146	0.0840116287354486	0.385301385565948	-6.55218783516966	-0.0268627124933551	7.7519093670762	-0.258848530211623	0.797689806782333	0.91262908139004	-6.38167063977642
2588	PCYOX1	-0.00440573837581285	7.32915974029749	-0.478403512705132	0.632564624365157	0.936212921346179	-7.75631993402746	-0.00354094415521041	6.35030538584674	-0.330615484012663	0.741124837877852	0.974231529313683	-8.00243464669885	0.41655568470393	4.36655228413529	1.88014864966043	0.0707755018762905	0.270245082120227	-4.7078094477431
2589	PDCD10	-0.0335502489775199	7.32287799467595	-2.91267361371215	0.00373792377413107	0.0788080229041989	-3.66681208710294	0.0251942331447845	6.19686895476594	2.1636173642328	0.0311427148769711	0.23652603045743	-5.72591297979707	0.0685160339565989	4.24566399637363	0.277694412824017	0.783334758044423	0.905617524652639	-6.34726645960277
2590	PDCD11	-0.0236044095516294	5.75009131791142	-2.16987182049228	0.0304698032822594	0.242979958238116	-5.52807330768661	0.0112471844013749	4.35162018811773	0.955543545351008	0.339935956174804	0.720666107007389	-7.59999165038236	-0.153871307408752	5.67792066297553	-1.33293101787278	0.193549415390742	0.459467636316837	-5.51083808379688
2591	PDCD2	-0.0253831868134271	5.98153614398707	-2.18880340241802	0.0290562498437831	0.236134695902748	-5.49171086799931	-0.017974584263214	5.59605600171542	-1.39575137972311	0.163638672108034	0.52102063914132	-7.09435519645269	-0.138443736417981	4.58907631062048	-0.977154020789772	0.337055068568956	0.61132998334414	-5.8852575024895
2592	PDCD6IP	-0.00991149131885519	8.02496711734687	-1.09952408988112	0.272049620080518	0.682208152639473	-7.27864943732449	-0.0131402854946373	6.68564751062537	-1.28871597068279	0.198313882920184	0.568826240310159	-7.22256075627835	-0.410737081659365	6.68277441390463	-2.21424842282439	0.0353259598560542	0.183234591751281	-4.14962216617211
2593	PDCD7	0.00984937982456549	4.97471920549982	0.710500342050367	0.477713265718813	0.847566305685289	-7.62541574043406	0.0139528011317041	4.15749966901869	1.1787821703503	0.239253554664518	0.619585734006705	-7.35361018528404	-0.489886176793547	6.64532687016803	-3.55220915375012	0.00140876143997442	0.0280671949467296	-1.16795551683339
2594	PDCL	0.0114105991881533	5.43120633511746	1.00212734518388	0.316749386502221	0.728368827563645	-7.36501626992245	-0.0126232959962967	3.54967583263527	-0.978262813100379	0.328592941240497	0.710368225538078	-7.57582737156533	-0.0374628074848563	4.49405293417478	-0.139413225860149	0.890144888539534	0.956567017052328	-6.38174133622013
2595	PDDC1	-0.00756194815631043	6.54038129931099	-0.53341646550614	0.59397382281226	0.91744471446464	-7.73273909629867	-0.0050238050053461	7.14695432682057	-0.3072143618264	0.758855593896406	0.983514729495116	-8.01577129815972	0.0168581566534271	6.35701025907033	0.11684871142753	0.907833537824176	0.962045819573833	-6.34082672258382
2596	PDE12	-0.00343150906101704	4.95361092301483	-0.333931477773553	0.738566236119685	0.985600882851194	-7.82614026126221	0.00676746064049899	4.42550417703204	0.584602694710536	0.55917642719375	0.878255795819826	-7.87996164862192	-0.912430059977654	4.71260104225662	-3.49224961749626	0.00164505969612488	0.0308132551293618	-1.34800363787154
2597	PDE1C	-0.0148279293204955	7.54479751461978	-0.995922153469231	0.319752369219351	0.731207941216398	-7.37831559610232	-0.0332335879899303	5.26843262983684	-1.38594726944807	0.166609999020601	0.524859638159438	-7.10239072429233	-0.0890152516519757	9.94199871699442	-0.736141690224649	0.467909976405059	0.716667702392955	-6.10843879272432
2598	PDE2A	0.0181564928891055	8.2174898040096	1.53703139731479	0.124895416149227	0.487937894770747	-6.68944129260173	0.00438759510678492	8.51832944315252	0.362292662285247	0.717343223396761	0.963621637106083	-7.98882282467335	-0.43248898288419	4.00807713358344	-1.73409249698337	0.0941585563569667	0.313964862384763	-4.87824017969331
2599	PDE4B	-0.0233247818073848	7.91464888028504	-1.92693018834742	0.0545342697088827	0.327886351162284	-6.02395517477552	0.0148723301112873	7.10869690413735	1.08173511747937	0.280085114736768	0.661612945367685	-7.45483685294191	0.0349973119889809	7.63928619087231	0.252232301728539	0.802746903967426	0.915270692831785	-6.385600257058
2600	PDE4D	0.011885183972264	8.17293367631317	1.25512005567194	0.210000392705222	0.613765756117315	-7.08775902278973	-0.0295170168293968	5.06492407436615	-1.43611332802711	0.151827441586902	0.504249943533368	-7.03703066039498	-0.127604657653717	5.57836237552427	-1.18187838257993	0.247425540609536	0.522141078588405	-5.66765635256306
2601	PDE4DIP	-0.00767010515157887	10.5125180548666	-0.778579004183611	0.436582801164348	0.821512544795792	-7.55811687894589	0.0203661853452471	9.3106059526406	1.30312541177137	0.193354220974013	0.562384981869408	-7.19851520090253	0.0916044477082132	9.87091214847535	1.01110306580245	0.320826671657851	0.598844475707262	-5.83396990502041
2602	PDE6B	0.0409340719685969	4.45925104262019	1.23140459913395	0.218729624567888	0.624440281338707	-7.11388922566622	0.0297103028049674	4.83440309062466	0.706630990979566	0.480247116405039	0.830423508535696	-7.8154209051823	-0.283217310007194	7.51250698700813	-1.12872851374448	0.26881341693888	0.543519302271071	-5.76713000972754
2603	PDE6D	-0.0132621793610398	4.90006634756799	-0.949042836735814	0.343040811360683	0.750925054998431	-7.43724602548514	-0.0362384615620376	4.72580599224923	-2.88200178246281	0.00418554454865097	0.0893024771256154	-3.95114229346142	-0.659556328559964	3.72184957060364	-3.04899860826157	0.00504978276193166	0.0598509836473469	-2.35931904261461
2604	PDE7A	-0.028341209769544	5.62396075845009	-2.30475001822594	0.0215746187727575	0.203507837502615	-5.23262100993301	-0.0432260688834476	4.25603973938171	-2.56107818503913	0.0108365198619265	0.143383978208516	-4.79983118753338	0.24279454953714	6.02241302421058	1.28974035977697	0.207937736439499	0.478063918244228	-5.56859327967524
2605	PDE8A	0.0382224429096576	7.11903189681351	2.51565387813174	0.0121821680875338	0.15501868491035	-4.7211741001844	0.0176805344173853	5.97187211522567	0.942583193083723	0.346518217469314	0.72678297724996	-7.61451763992066	-0.0418034599777126	8.23724593918236	-0.297135835118924	0.768607284841841	0.900482987064621	-6.31828134839357
2606	PDE8B	0.00274349553136109	7.14019676124641	0.23973361868495	0.810631482601274	0.999999421405898	-7.85291208360519	0.0342720612613899	6.61731251813489	2.71474422512096	0.00694799135776729	0.112741269291009	-4.40302521681556	-0.17332541817691	5.59625181576582	-1.38598052936537	0.176947271365394	0.437949360611357	-5.45519355699138
2607	PDGFA	-0.0198949086853457	5.30764053203691	-1.06563349362301	0.287085160295187	0.695388807904433	-7.32170621335249	0.0277646160124791	5.15967923662468	1.7565604929154	0.0798321313734174	0.374700306850316	-6.52637375360651	0.351848497904688	4.61981308456854	1.77816562236237	0.0864943172124253	0.300417427965081	-4.83755953715255
2608	PDHB	-0.0258254561487605	7.26638683727462	-1.95270571009425	0.0513919581096479	0.319022632561323	-5.98429190774856	-0.0121744733650686	7.58078181928912	-0.97712546726282	0.329154855379818	0.710443327551232	-7.5903546536859	-0.137482384131953	3.86303623910343	-0.516321458525245	0.609778450058451	0.809502316171808	-6.25772899068872
2609	PDHX	-0.00722150482136968	6.84838348387164	-0.637234602092196	0.52425321642369	0.876944059280433	-7.67653899568198	0.00457913948307477	6.0274498995848	0.406700022747327	0.684466932504652	0.945121495819872	-7.98564078461085	-0.252873210890218	5.37169769851984	-1.44890347236632	0.15873081303751	0.415507242811457	-5.37507291830445
2610	PDIA4	0.0066825143152132	5.472648649781	0.351038848023643	0.725701746561442	0.979125525711773	-7.80942112127075	0.0284913003322171	4.2573946699316	1.33868312497281	0.181507876659962	0.547947129559973	-7.16161325299038	0.642682055436245	4.89733190046356	3.30311571981133	0.00266996072409816	0.041686045439946	-1.74181255445859
2611	PDK1	-0.0144081026265896	5.51597259347137	-0.861578764583034	0.389317502971183	0.789940913781666	-7.50129862389549	0.0114379276616234	3.49317136166075	0.492474578546627	0.622680280623218	0.912478920401034	-7.94640964441644	0.421731722309925	5.00773132631659	1.33169566049	0.19394996242054	0.459578623101571	-5.5228264196621
2612	PDK2	-0.0188617335725034	5.52963522029509	-1.19378257715997	0.233108745947941	0.641996558566718	-7.17229756884498	-0.016707916664564	7.19732960850707	-1.38524267350219	0.166825099108895	0.524859638159438	-7.08355172846389	0.344976015210469	3.61997567765	1.37909564858792	0.179036588923305	0.440637607069671	-5.49079616294131
2613	PDK4	-0.0446900615638167	6.46929090805618	-1.48079896680978	0.139267350112155	0.511320414833021	-6.77608681324281	-0.042770324635655	4.88904318053792	-0.927519485996168	0.354270408668836	0.732667065522701	-7.61265850964436	0.240181572633886	6.06558783303767	0.873888227911164	0.38978598698808	0.663432910243077	-6.03954106776809
2614	PDLIM5	-0.0320629295702135	6.67362534382388	-2.36367439170343	0.0184624273550735	0.189163337160733	-5.10317086940325	0.00562394018342114	5.59111327866726	0.348110420204605	0.727958139454822	0.967755643797562	-7.99320271784269	-0.167437164372284	5.53239260682702	-0.994632388977002	0.328631593954927	0.605864945426412	-5.82344906643697
2615	PDPR	0.0275774895992378	4.67824781282701	0.765475637151822	0.44433655232957	0.825513837578008	-7.59552442929052	-0.0569015220871341	5.4066788699113	-1.09491988786824	0.27427444000588	0.655607835237749	-7.46594629332734	-0.230397611117249	5.55613625828199	-0.930578989994528	0.360210914456687	0.634545671113691	-5.97596585570872
2616	PDS5A	-0.0264803235407803	8.02114659959577	-3.07537548104827	0.00221322844533825	0.0571091982770316	-3.18981460524838	-0.00788121461060452	5.82010228672197	-0.972724284257948	0.331335180031192	0.712479827597574	-7.58364187652955	0.294293168290651	7.18523343306088	2.86652974449255	0.00789163358270168	0.079055566278294	-2.74794183175112
2617	PDS5B	-0.0145634288173678	8.65279247957427	-1.37665210074003	0.169213791772136	0.556134789486134	-6.93371550314376	-0.00654866780313664	6.27593038926271	-0.557904102588219	0.577252233174356	0.888845812219663	-7.89636874961206	0.420939150286869	7.60797651928778	3.83134428809258	0.000678812456254204	0.0183066042958161	-0.502529805424492
2618	PDXDC1	0.00662627694110258	7.06464664510518	0.429249108606962	0.667920193123625	0.953177012133518	-7.78165920028491	0.0267580738914014	6.70376212589917	2.16261909096296	0.0312200786256579	0.23652603045743	-5.743417875432	0.122287649403236	5.31556336497865	0.787002859745368	0.438045267022827	0.697211063949859	-6.09113811322196
2619	PDZD2	-0.0378237996467845	7.48857149978334	-1.88312391080601	0.0602429109488972	0.34528825777453	-6.11918822830013	-0.00624284496785288	6.88585127031625	-0.300214485999221	0.764184637141714	0.98585619363538	-8.01178832075012	-0.356658708185545	7.59484616032469	-1.56985969676887	0.127943013162383	0.372144309028382	-5.20506232891872
2620	PDZD8	-0.0102388015139656	6.82560659244458	-1.02858130163602	0.304155897387852	0.712786544120733	-7.34653831731014	-0.0361736187784206	4.94079082504033	-2.68390834522551	0.0076085245071139	0.118404410095949	-4.4757481683428	-0.175469222748786	5.65940168595494	-1.37233638751521	0.181106574432546	0.443046026719166	-5.43458832518087
2621	PEAK1	0.013878469142418	7.11741264803201	1.16072289024499	0.246288566741407	0.657156916387362	-7.20838212149717	-0.0456081371708043	6.226188539073	-2.09058950484509	0.0372568631334193	0.257142230528782	-5.88858881108154	0.222523286823488	8.29413481808768	1.63067420653578	0.114419913200627	0.349556602181594	-5.10773383980561
2622	PEBP1	-0.0180638360887495	9.85263700032452	-1.52676281423704	0.127429561716736	0.491193951970145	-6.71720118479987	-0.00523443016621123	9.18723300527332	-0.503313116886266	0.615048046148103	0.908565437992119	-7.93644659536186	-0.146694003569078	5.25765984726042	-0.589151311169143	0.560593733496565	0.779068022347421	-6.24119745183506
2623	PEG10	0.0365764026801302	7.52991654327099	1.7493773568062	0.0808172596259608	0.398554251464568	-6.34809525943832	0.0623007504645105	7.14595017790688	2.59349729216643	0.00988322657214717	0.137397458075526	-4.72726993480469	0.530266754217769	4.99943170029859	2.63713487322695	0.0136217053935186	0.108555799424421	-3.26476540075007
2624	PELI2	0.0106789701808847	4.53229891687011	0.61642681912657	0.537883310918595	0.886845567248319	-7.68888327699612	-0.0145757310288659	2.65279533119456	-0.886907625121106	0.375713222450838	0.750404672007737	-7.65515080358908	0.15046242270362	4.34822646320744	0.791596699339664	0.435405932710828	0.695531605030194	-6.0546427252716
2625	PELI3	-0.0138693303294473	5.49586849253866	-0.930965648350212	0.352304448637997	0.757460631085119	-7.45028571288491	-0.0153918928565422	6.67531723577296	-1.35970794894342	0.174762534723598	0.537898174920042	-7.10424821483561	-0.0979843984214461	2.67211595910843	-0.334434750064511	0.740601958485239	0.885847424561469	-6.33494165557751
2626	PELP1	-0.0141060272826696	5.84923967134523	-0.884945104052486	0.376596301178237	0.778390797333594	-7.49423428606871	0.0342407814547132	7.01326184622843	2.20566769370366	0.0280305690255045	0.225627687893484	-5.64625296671586	-0.293663072321363	8.49378692597897	-2.05201944745273	0.0498498885865078	0.221077548818226	-4.43560901237193
2627	PER2	0.0869931420750745	5.05565565758024	3.43724477163876	0.000634865821427001	0.0252042171678354	-2.0399538801497	-0.00747650744413435	4.05441980286037	-0.18769930665416	0.851216778493335	0.999999997573668	-8.03779039447674	0.00488413470038909	5.23028810616908	0.0390983073354875	0.969095938915356	0.986671323737063	-6.3497562535948
2628	PER3	-0.0238947171176588	5.70512664757515	-1.23252566355281	0.218311182404617	0.623693826444155	-7.12345928729433	-0.02616410855452	5.24105746820301	-0.915359951961102	0.360607631903839	0.739146828981884	-7.65441458395304	0.0201969127083441	7.08009648149144	0.168289875040517	0.867593237569707	0.945472831881752	-6.37385419509541
2629	PES1	-0.0155647363549718	5.75258847511407	-1.09137513344915	0.275614568880011	0.685085525283742	-7.28537479682762	0.0120835047556661	6.1078014333901	1.1128123274379	0.266522123332294	0.646925956697944	-7.43353039163048	0.105573214873493	5.41055249194152	0.60170029757633	0.552327795824391	0.772806771624174	-6.17256448238687
2630	PEX13	-0.0231675384580077	5.16484506052807	-2.46620081093087	0.0139778347672551	0.166619605171039	-4.85428927832976	-0.0389971578776467	3.89763997176522	-2.32128653070916	0.0208220535699012	0.198879428327566	-5.38719687978775	-0.538519046288916	4.64703686171337	-3.94672066648519	0.000500292386964899	0.0151134839690094	-0.187249871832866
2631	PEX2	0.0139760798475375	5.66057637120941	1.24950968856958	0.21204227245439	0.615675318881299	-7.09336481772622	0.00208064106642189	5.42381955067292	0.141357729602764	0.887665408745937	0.999999997573668	-8.04500321429869	-0.135004510360375	5.33488167067016	-0.874496663338351	0.389460500458027	0.663356905840408	-6.00442172205768
2632	PEX5L	4.15852679992201e-05	8.95166105748955	0.00395107083449296	0.996849028962617	0.999999421405898	-7.88085100718726	-0.0259787381183332	7.39260388328453	-1.39547588466729	0.163721614981462	0.521076524278205	-7.08071262858641	0.0971244903291677	8.55379000439848	0.735140167082685	0.468509786660583	0.716667702392955	-6.12662462459001
2633	PFDN4	-0.0129156221738128	6.6049336891574	-0.631110596479085	0.528246225201233	0.87950866198208	-7.68024997008963	-0.026162569115667	5.02473918858096	-1.94854119639003	0.0521169676550293	0.307895245470665	-6.16687453115394	0.234222307799588	3.07132176663176	0.96194049640315	0.344505331593052	0.619480102075547	-5.90947316934845
